paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,outcome_std,batch_size,learning_rate,training_steps,hidden_dim,num_layers,discount,planning_horizon,context_length,denoising_steps,guidance_scale,num_candidates,num_q_networks,model_rollout_length,expectile_tau,n_seeds,sampler,checkpoint_selection,critic_layernorm,policy_extraction,base_learner,discretization,source,value_type,notes
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,walker2d-medium-replay,v2,iql_RAT,84.0,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,last,missing,missing,iql,missing,arXiv:2305.20081 Table 2 [EDP + IQL] dataset as printed: walker2d-medium-replay-v2,reported_mean_over_seeds,"12 numeric columns: Dataset             BC     10%BC    DT     AWAC OneStep CQL | TD3+BC FF, TD3+BC EDP, CRR FF, CRR EDP, IQL FF, IQL EDP; this value is the 'IQL EDP' column. RAT metric (running average over ten consecutive checkpoints, last value). Same values appear in Table 5 'Average' column. No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,halfcheetah-medium-expert,v2,iql_RAT,86.7,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,last,missing,missing,iql,missing,arXiv:2305.20081 Table 2 [EDP + IQL] dataset as printed: halfcheetah-medium-expert-v2,reported_mean_over_seeds,"12 numeric columns: Dataset             BC     10%BC    DT     AWAC OneStep CQL | TD3+BC FF, TD3+BC EDP, CRR FF, CRR EDP, IQL FF, IQL EDP; this value is the 'IQL EDP' column. RAT metric (running average over ten consecutive checkpoints, last value). Same values appear in Table 5 'Average' column. No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,hopper-medium-expert,v2,iql_RAT,99.6,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,last,missing,missing,iql,missing,arXiv:2305.20081 Table 2 [EDP + IQL] dataset as printed: hopper-medium-expert-v2,reported_mean_over_seeds,"12 numeric columns: Dataset             BC     10%BC    DT     AWAC OneStep CQL | TD3+BC FF, TD3+BC EDP, CRR FF, CRR EDP, IQL FF, IQL EDP; this value is the 'IQL EDP' column. RAT metric (running average over ten consecutive checkpoints, last value). Same values appear in Table 5 'Average' column. No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,walker2d-medium-expert,v2,iql_RAT,109.0,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,last,missing,missing,iql,missing,arXiv:2305.20081 Table 2 [EDP + IQL] dataset as printed: walker2d-medium-expert-v2,reported_mean_over_seeds,"12 numeric columns: Dataset             BC     10%BC    DT     AWAC OneStep CQL | TD3+BC FF, TD3+BC EDP, CRR FF, CRR EDP, IQL FF, IQL EDP; this value is the 'IQL EDP' column. RAT metric (running average over ten consecutive checkpoints, last value). Same values appear in Table 5 'Average' column. No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,halfcheetah-medium,v2,iql_OMS,48.7,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: halfcheetah-medium-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,hopper-medium,v2,iql_OMS,97.3,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: hopper-medium-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,walker2d-medium,v2,iql_OMS,88.7,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: walker2d-medium-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,halfcheetah-medium-replay,v2,iql_OMS,45.5,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: halfcheetah-medium-replay-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,hopper-medium-replay,v2,iql_OMS,100.9,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: hopper-medium-replay-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,walker2d-medium-replay,v2,iql_OMS,93.4,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: walker2d-medium-replay-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,halfcheetah-medium-expert,v2,iql_OMS,80.9,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: halfcheetah-medium-expert-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,hopper-medium-expert,v2,iql_OMS,95.7,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: hopper-medium-expert-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2305.20081,EDP,"[""formulate@policy"", ""generalize@policy"", ""sample@action"", ""train@policy""]",diffusion_policy,walker2d-medium-expert,v2,iql_OMS,111.5,,256,0.0003,2000000,256,3,missing,not_applicable,not_applicable,15,not_applicable,10,2,not_applicable,0.7,5,dpm_solver,best_online,missing,missing,iql,missing,arXiv:2305.20081 Table 5 [EDP + IQL] dataset as printed: walker2d-medium-expert-v2,reported_mean_over_seeds,"Table 5 columns: EDP + TD3 (Average, Best), EDP + CRR (Average, Best), EDP + IQL (Average, Best); this value is 'EDP + IQL Best' = OMS (online model selection, best checkpoint over training). No std reported."
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,halfcheetah-medium-expert,unknown,main,92.2,3.0,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: halfcheetah-medium-expert,reported_mean_over_seeds,"printed as quality='Medium-Expert', env='HalfCheetah'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,hopper-medium-expert,unknown,main,100.1,13.9,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: hopper-medium-expert,reported_mean_over_seeds,"printed as quality='Medium-Expert', env='Hopper'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,walker2d-medium-expert,unknown,main,114.0,2.1,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: walker2d-medium-expert,reported_mean_over_seeds,"printed as quality='Medium-Expert', env='Walker2d'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,halfcheetah-medium,unknown,main,60.4,0.8,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,"printed as quality='Medium', env='HalfCheetah'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,hopper-medium,unknown,main,95.5,2.0,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: hopper-medium,reported_mean_over_seeds,"printed as quality='Medium', env='Hopper'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,walker2d-medium,unknown,main,84.4,4.4,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: walker2d-medium,reported_mean_over_seeds,"printed as quality='Medium', env='Walker2d'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,halfcheetah-medium-replay,unknown,main,51.4,3.4,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: halfcheetah-medium-replay,reported_mean_over_seeds,"printed as quality='Medium-Replay', env='HalfCheetah'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,hopper-medium-replay,unknown,main,101.2,1.0,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: hopper-medium-replay,reported_mean_over_seeds,"printed as quality='Medium-Replay', env='Hopper'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2310.07297,SRPO,"[""extract@policy"", ""pretrain@distribution""]",diffusion_policy,walker2d-medium-replay,unknown,main,84.6,7.1,256,0.0003,1000000,256,2,missing,not_applicable,not_applicable,0,not_applicable,not_applicable,missing,not_applicable,0.7,6,not_applicable,last,missing,missing,missing,missing,arXiv:2310.07297 Table 1 [SRPO] dataset as printed: walker2d-medium-replay,reported_mean_over_seeds,"printed as quality='Medium-Replay', env='Walker2d'; SRPO is the last column ('SRPO (Ours)'), mean ± std over 6 seeds at end of training"
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,halfcheetah-random,v0,main,35.4,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: halfcheetah-random,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,hopper-random,v0,main,10.8,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: hopper-random,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,walker2d-random,v0,main,7.0,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: walker2d-random,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,halfcheetah-medium,v0,main,44.4,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: halfcheetah-medium,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,walker2d-medium,v0,main,79.2,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: walker2d-medium,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,hopper-medium,v0,main,58.0,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: hopper-medium,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
2006.04779,CQL,"[""correct@value"", ""evaluate@value"", ""minimize q-values@value""]",offline_q_learning,halfcheetah-expert,v0,main,104.8,,missing,3e-05,1000000,missing,missing,missing,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,2,not_applicable,not_applicable,4,not_applicable,missing,missing,missing,missing,missing,arXiv:2006.04779 Table 1 [CQL(H)] dataset as printed: halfcheetah-expert,reported_mean_over_seeds,normalized D4RL score; CQL(H) column. Table 1 prints no version suffix.
